"AGENT_NO","LONGT","LAT"
15288,170.625,-43.275
15290,170.625,-43.325
15291,170.625,-43.375
15292,170.625,-43.425
15293,170.625,-43.475
15294,170.625,-43.525
15295,170.625,-43.575
15296,170.625,-43.625
15297,170.625,-43.675
15298,170.625,-43.725
15299,170.625,-43.775
15300,170.625,-43.825
15301,170.625,-43.875
15302,170.625,-43.925
15303,170.625,-43.975
15304,170.625,-44.025
15305,170.625,-44.075
15306,170.625,-44.125
15307,170.625,-44.175
15308,170.625,-44.225
15316,170.625,-44.275
15317,170.625,-44.325
15318,170.625,-44.375
15319,170.625,-44.425
15320,170.625,-44.475
15321,170.625,-44.525
15322,170.625,-44.575
15323,170.625,-44.625
15324,170.625,-44.675
15325,170.625,-44.725
15326,170.625,-44.775
15327,170.625,-44.825
15328,170.625,-44.875
15330,170.625,-44.925
15331,170.625,-44.975
15332,170.625,-45.025
15333,170.625,-45.075
15334,170.625,-45.125
15335,170.625,-45.175
15336,170.625,-45.225
15337,170.875,-44.875
15338,170.875,-44.925
15339,170.875,-44.975
15340,170.875,-45.025
15341,170.875,-45.075
15342,170.875,-45.125
15343,170.875,-45.175
,170.875,-45.225
,170.875,-45.275
,170.875,-45.325
,170.875,-45.375
,170.875,-45.425
,170.875,-45.475
,170.875,-45.525
,170.875,-45.575
,170.875,-45.625
,170.875,-45.675
,170.875,-45.725
,170.875,-45.775
,170.875,-45.825
,170.875,-45.875
,170.875,-45.925
,170.875,-45.975
,170.875,-46.025
,170.875,-46.075
,170.875,-46.125
,170.925,-42.275
,170.925,-42.325
,170.925,-42.375
,170.925,-42.425
,170.925,-42.475
,170.925,-42.525
,170.925,-42.575
,170.925,-42.625
,170.925,-42.675
,170.925,-42.725
15344,170.925,-42.775
15345,170.925,-42.825
15346,170.925,-42.875
15347,170.925,-42.925
15348,170.925,-42.975
15351,170.925,-43.025
,171.075,-45.575
,171.075,-45.625
,171.075,-45.675
,171.075,-45.725
,171.125,-41.825
,171.125,-41.875
,171.125,-41.925
,171.125,-41.975
,171.125,-42.025
,171.125,-42.075
,171.125,-42.125
,171.125,-42.175
,171.125,-42.225
,171.125,-42.275
,171.125,-42.325
,171.125,-42.375
,171.125,-42.425
,171.125,-42.475
,171.125,-42.525
15352,171.125,-42.575
15353,171.125,-42.625
15354,171.125,-42.675
15355,171.125,-42.725
15356,171.125,-42.775
15357,171.125,-42.825
15358,171.125,-42.875
15359,171.125,-42.925
15360,171.125,-42.975
15361,171.125,-43.025
15362,171.125,-43.075
15363,171.125,-43.125
15364,171.125,-43.175
15365,171.125,-43.225
15366,171.125,-43.275
15367,171.125,-43.325
15368,171.125,-43.375
15371,171.125,-43.425
15372,171.125,-43.475
15373,171.125,-43.525
15374,171.125,-43.575
15375,171.125,-43.625
15376,171.125,-43.675
,171.275,-44.675
,171.275,-44.725
,171.275,-44.775
,171.275,-44.825
,171.275,-44.875
,171.275,-44.925
,171.275,-44.975
,171.275,-45.025
,171.275,-45.075
,171.275,-45.125
,171.275,-45.175
,171.275,-45.225
,171.275,-45.275
,171.325,-41.525
,171.325,-41.575
,171.325,-41.625
,171.325,-41.675
,171.325,-41.725
,171.325,-41.775
,171.325,-41.825
,171.325,-41.875
,171.325,-41.925
,171.325,-41.975
,171.325,-42.025
,171.325,-42.075
,171.325,-42.125
15377,171.325,-42.175
15378,171.325,-42.225
15379,171.325,-42.275
15380,171.325,-42.325
15381,171.325,-42.375
15382,171.325,-42.425
15383,171.325,-42.475
15384,171.325,-42.525
15385,171.325,-42.575
15386,171.325,-42.625
15387,171.325,-42.675
15388,171.325,-42.725
15391,171.325,-42.775
15392,171.325,-42.825
15393,171.325,-42.875
15394,171.325,-42.925
15395,170.675,-43.625
15396,170.675,-43.675
15397,170.675,-43.725
15398,170.675,-43.775
15399,170.675,-43.825
15400,170.675,-43.875
15401,170.675,-43.925
15402,170.675,-43.975
15403,170.675,-44.025
15404,170.675,-44.075
15405,170.675,-44.125
15406,170.675,-44.175
15407,170.675,-44.225
15408,170.675,-44.275
15413,170.675,-44.325
15414,170.675,-44.375
15415,170.675,-44.425
15416,170.675,-44.475
15417,170.675,-44.525
15418,170.675,-44.575
15419,170.675,-44.625
15420,170.675,-44.675
15421,170.675,-44.725
15422,170.675,-44.775
15423,170.675,-44.825
15424,170.675,-44.875
15425,170.675,-44.925
15426,170.675,-44.975
15427,170.675,-45.025
15428,170.675,-45.075
15431,170.675,-45.125
15432,170.675,-45.175
15433,170.675,-45.225
15434,170.675,-45.275
15435,170.675,-45.325
15436,170.675,-45.375
15437,170.675,-45.425
15438,170.675,-45.475
15439,170.675,-45.525
15440,170.675,-45.575
15441,171.325,-42.975
15442,171.325,-43.025
15443,171.325,-43.075
15444,171.325,-43.125
15445,171.325,-43.175
15446,171.325,-43.225
15447,171.325,-43.275
15448,171.325,-43.325
15450,171.325,-43.375
15451,171.325,-43.425
15452,171.325,-43.475
15453,171.325,-43.525
15454,171.325,-43.575
15455,171.325,-43.625
15456,171.325,-43.675
15457,171.325,-43.725
15458,171.325,-43.775
15459,171.325,-43.825
15460,171.325,-43.875
15461,171.325,-43.925
15462,171.325,-43.975
15463,171.325,-44.025
15464,171.325,-44.075
15465,171.325,-44.125
15466,171.325,-44.175
15467,171.325,-44.225
15468,171.325,-44.275
,171.325,-44.325
,171.325,-44.375
,171.325,-44.425
,171.325,-44.475
,171.325,-44.525
,171.325,-44.575
,171.325,-44.625
,171.325,-44.675
,171.325,-44.725
,171.325,-44.775
,171.325,-44.825
,171.325,-44.875
,171.325,-44.925
,171.325,-44.975
,171.325,-45.025
,171.325,-45.075
,171.325,-45.125
,171.325,-45.175
,171.325,-45.225
,171.325,-45.275
,171.375,-41.525
,171.375,-41.575
,171.375,-41.625
,171.375,-41.675
,171.375,-41.725
,171.375,-41.775
,171.375,-41.825
,171.375,-41.875
,171.375,-41.925
,171.375,-41.975
,171.375,-42.025
15472,171.375,-42.075
15473,171.375,-42.125
15474,171.375,-42.175
15475,171.375,-42.225
15476,171.375,-42.275
15477,171.375,-42.325
15478,171.375,-42.375
15479,171.375,-42.425
15480,171.375,-42.475
15481,171.375,-42.525
15482,171.375,-42.575
15483,171.375,-42.625
15484,171.375,-42.675
15485,171.375,-42.725
15486,171.375,-42.775
15487,171.375,-42.825
15488,171.375,-42.875
15490,171.375,-42.925
15491,171.375,-42.975
15492,171.375,-43.025
15493,171.375,-43.075
15494,171.375,-43.125
15495,171.375,-43.175
15496,171.375,-43.225
15497,171.375,-43.275
15498,171.375,-43.325
15499,171.375,-43.375
15500,171.375,-43.425
15501,171.375,-43.475
15502,171.375,-43.525
15503,171.375,-43.575
15504,171.375,-43.625
15505,171.375,-43.675
15506,171.375,-43.725
15507,171.375,-43.775
15508,171.375,-43.825
15511,171.375,-43.875
15512,171.375,-43.925
15513,171.375,-43.975
15514,171.375,-44.025
15515,171.375,-44.075
15516,171.375,-44.125
15517,171.375,-44.175
15518,171.375,-44.225
,171.375,-44.275
,171.375,-44.325
,171.375,-44.375
,171.375,-44.425
,171.375,-44.475
,171.375,-44.525
,171.375,-44.575
,171.375,-44.625
,171.375,-44.675
,171.375,-44.725
,171.375,-44.775
,171.375,-44.825
,171.375,-44.875
,171.375,-44.925
,171.375,-44.975
,171.375,-45.025
,171.375,-45.075
,171.375,-45.125
,171.375,-45.175
,171.425,-41.525
,171.425,-41.575
,171.425,-41.625
,171.425,-41.675
,171.425,-41.725
,171.425,-41.775
,171.425,-41.825
,171.425,-41.875
15519,171.425,-41.925
15520,171.425,-41.975
15521,171.425,-42.025
15522,171.425,-42.075
15523,171.425,-42.125
15524,171.425,-42.175
15525,171.425,-42.225
15526,171.425,-42.275
15527,171.425,-42.325
15528,171.425,-42.375
15531,171.425,-42.425
15532,171.425,-42.475
15533,171.425,-42.525
15534,171.425,-42.575
15535,171.425,-42.625
15536,171.425,-42.675
15537,171.425,-42.725
15538,171.425,-42.775
15539,171.425,-42.825
15540,171.425,-42.875
15541,171.425,-42.925
15542,171.425,-42.975
15543,171.425,-43.025
15544,171.425,-43.075
15545,171.425,-43.125
15546,171.425,-43.175
15547,171.425,-43.225
15548,171.425,-43.275
15553,171.425,-43.325
15554,171.425,-43.375
15555,171.425,-43.425
15556,171.425,-43.475
15557,171.425,-43.525
15558,171.425,-43.575
15559,171.425,-43.625
15560,171.425,-43.675
15561,171.425,-43.725
15562,171.425,-43.775
15563,171.425,-43.825
15564,171.425,-43.875
15565,171.425,-43.925
15566,171.425,-43.975
15567,171.425,-44.025
15568,171.425,-44.075
15570,171.425,-44.125
15571,171.425,-44.175
15572,171.425,-44.225
,171.425,-44.275
,171.425,-44.325
,171.425,-44.375
,171.425,-44.425
,171.425,-44.475
,171.425,-44.525
,171.425,-44.575
,171.425,-44.625
,171.425,-44.675
,171.425,-44.725
,171.425,-44.775
,171.425,-44.825
,171.425,-44.875
,171.425,-44.925
,171.425,-44.975
,171.425,-45.025
,171.425,-45.075
,171.475,-41.475
,171.475,-41.525
,171.475,-41.575
,171.475,-41.625
,171.475,-41.675
,171.475,-41.725
15573,171.475,-41.775
15574,171.475,-41.825
15575,171.475,-41.875
15576,171.475,-41.925
15577,171.475,-41.975
15578,171.475,-42.025
15579,171.475,-42.075
15580,171.975,-42.625
15581,171.975,-42.675
15582,171.975,-42.725
15583,171.975,-42.775
15584,171.975,-42.825
15585,171.975,-42.875
15586,171.975,-42.925
15587,171.975,-42.975
15588,171.975,-43.025
15591,171.975,-43.075
15592,171.975,-43.125
15593,171.975,-43.175
15594,171.975,-43.225
15595,171.975,-43.275
15596,171.975,-43.325
15597,171.975,-43.375
15598,171.975,-43.425
15599,171.975,-43.475
15600,171.975,-43.525
15601,171.975,-43.575
15602,171.975,-43.625
15603,171.975,-43.675
15604,171.975,-43.725
15605,171.975,-43.775
15606,171.975,-43.825
15607,171.975,-43.875
15608,171.975,-43.925
15614,171.975,-43.975
,171.975,-44.025
,171.975,-44.075
,171.975,-44.125
,171.975,-44.175
,171.975,-44.225
,171.975,-44.275
,171.975,-44.325
,172.025,-40.525
,172.025,-40.575
,172.025,-40.625
,172.025,-40.675
,172.025,-40.725
,172.025,-40.775
15615,171.475,-44.125
15616,171.475,-44.175
,171.475,-44.225
,171.475,-44.275
,171.475,-44.325
,171.475,-44.375
,171.475,-44.425
,171.475,-44.475
,171.475,-44.525
,171.475,-44.575
,171.475,-44.625
,171.475,-44.675
,171.475,-44.725
,171.525,-41.475
,171.525,-41.525
,171.525,-41.575
,171.525,-41.625
,171.525,-41.675
,171.525,-41.725
15617,171.525,-41.775
15618,171.525,-41.825
15619,171.525,-41.875
15620,171.525,-41.925
15621,171.525,-41.975
15622,171.525,-42.025
15623,171.525,-42.075
15624,171.525,-42.125
15625,171.525,-42.175
15626,171.525,-42.225
15627,171.525,-42.275
15628,171.525,-42.325
15631,171.525,-42.375
15632,171.525,-42.425
15633,171.525,-42.475
15634,171.525,-42.525
15635,171.525,-42.575
15636,171.525,-42.625
15637,171.525,-42.675
15638,171.525,-42.725
15639,171.525,-42.775
15640,171.525,-42.825
15641,171.525,-42.875
15642,171.525,-42.925
15643,171.525,-42.975
15644,171.525,-43.025
15645,171.525,-43.075
15646,171.525,-43.125
15647,171.525,-43.175
15648,171.525,-43.225
15653,171.525,-43.275
15654,171.525,-43.325
15655,171.525,-43.375
15656,171.525,-43.425
15657,171.525,-43.475
15658,171.525,-43.525
15659,171.525,-43.575
15660,171.525,-43.625
15661,171.525,-43.675
15662,171.525,-43.725
15663,171.525,-43.775
15664,171.525,-43.825
15665,171.525,-43.875
15666,171.525,-43.925
15667,171.525,-43.975
15668,171.525,-44.025
15671,171.525,-44.075
15672,171.525,-44.125
15673,171.525,-44.175
,171.525,-44.225
,171.525,-44.275
,171.525,-44.325
,171.525,-44.375
,171.525,-44.425
,171.525,-44.475
,171.525,-44.525
,171.525,-44.575
,171.575,-41.425
,171.575,-41.475
,171.575,-41.525
,171.575,-41.575
,171.575,-41.625
,171.575,-41.675
,171.575,-41.725
15674,171.575,-41.775
15675,171.575,-41.825
15676,171.575,-41.875
15680,171.575,-41.925
15717,171.575,-41.975
15718,171.575,-42.025
15746,171.575,-42.075
15801,171.575,-42.125
15814,171.575,-42.175
15832,171.575,-42.225
15886,171.575,-42.275
15890,171.575,-42.325
15929,171.575,-42.375
15936,171.575,-42.425
15943,171.575,-42.475
16097,171.575,-42.525
16114,171.575,-42.575
16176,171.575,-42.625
16232,171.575,-42.675
16236,171.575,-42.725
16281,171.575,-42.775
16282,171.575,-42.825
16383,171.575,-42.875
16409,171.575,-42.925
16437,171.575,-42.975
16476,171.575,-43.025
16537,171.575,-43.075
16603,171.575,-43.125
16663,171.575,-43.175
16664,171.575,-43.225
16722,171.575,-43.275
16765,171.575,-43.325
16841,171.575,-43.375
16864,171.575,-43.425
16878,171.575,-43.475
16892,171.575,-43.525
16893,171.575,-43.575
16987,171.575,-43.625
16989,171.575,-43.675
17101,171.475,-42.125
17172,171.475,-42.175
17281,171.475,-42.225
17328,171.475,-42.275
17333,171.475,-42.325
17353,171.475,-42.375
17362,171.475,-42.425
17471,171.475,-42.475
17479,171.475,-42.525
17524,171.475,-42.575
17569,171.475,-42.625
17608,171.475,-42.675
17641,171.475,-42.725
17655,171.475,-42.775
17701,171.475,-42.825
17723,171.475,-42.875
17796,171.475,-42.925
17805,171.475,-42.975
17815,171.475,-43.025
17831,171.475,-43.075
17834,171.475,-43.125
17900,171.475,-43.175
17946,171.475,-43.225
17956,171.475,-43.275
17959,171.475,-43.325
17963,171.475,-43.375
17992,171.475,-43.425
18002,171.475,-43.475
18021,171.475,-43.525
18025,171.475,-43.575
18052,171.475,-43.625
18072,171.475,-43.675
18103,171.475,-43.725
18193,171.475,-43.775
18194,171.475,-43.825
18213,171.475,-43.875
18280,171.475,-43.925
18330,171.475,-43.975
18335,171.475,-44.025
18453,171.475,-44.075
18548,171.775,-43.025
18559,171.775,-43.075
18632,171.775,-43.125
18648,171.775,-43.175
18716,171.775,-43.225
18717,171.775,-43.275
18718,171.775,-43.325
18719,171.775,-43.375
18720,171.775,-43.425
18721,171.775,-43.475
18722,171.775,-43.525
18723,171.775,-43.575
18724,171.775,-43.625
18725,171.775,-43.675
18726,171.775,-43.725
18727,171.775,-43.775
18728,171.775,-43.825
18729,171.775,-43.875
18730,171.775,-43.925
18731,171.775,-43.975
18732,171.775,-44.025
,171.775,-44.075
,171.775,-44.125
,171.775,-44.175
,171.775,-44.225
,171.775,-44.275
,171.775,-44.325
,171.775,-44.375
,171.775,-44.425
,171.825,-41.125
,171.825,-41.175
,171.825,-41.225
,171.825,-41.275
,171.825,-41.325
,171.825,-41.375
,171.825,-41.425
,171.825,-41.475
,171.825,-41.525
,171.825,-41.575
,171.825,-41.625
18733,171.825,-41.675
18734,171.825,-41.725
,172.025,-40.825
,172.025,-40.875
,172.025,-40.925
,172.025,-40.975
,172.025,-41.025
,172.025,-41.075
,172.025,-41.125
,172.025,-41.175
,172.025,-41.225
,172.025,-41.275
,172.025,-41.325
,172.025,-41.375
,172.025,-41.425
18735,172.025,-41.475
18736,172.025,-41.525
18737,172.025,-41.575
18738,172.025,-41.625
18739,172.025,-41.675
18740,172.025,-41.725
18741,172.025,-41.775
18742,172.025,-41.825
18743,172.025,-41.875
18744,172.025,-41.925
18745,172.025,-41.975
18746,172.025,-42.025
18747,172.025,-42.075
18748,172.025,-42.125
18749,172.025,-42.175
18750,172.025,-42.225
18751,172.025,-42.275
18752,172.025,-42.325
18753,172.025,-42.375
18754,172.025,-42.425
18755,172.025,-42.475
18756,172.025,-42.525
18757,172.025,-42.575
18758,172.025,-42.625
18759,172.025,-42.675
18760,172.025,-42.725
18761,172.025,-42.775
18762,172.025,-42.825
18763,171.575,-43.725
18764,171.575,-43.775
18765,171.575,-43.825
18766,171.575,-43.875
18767,171.575,-43.925
18768,171.575,-43.975
18769,171.575,-44.025
18770,171.575,-44.075
18771,171.575,-44.125
,171.575,-44.175
,171.575,-44.225
,171.575,-44.275
,171.575,-44.325
,171.575,-44.375
,171.575,-44.425
,171.575,-44.475
,171.575,-44.525
,171.625,-41.375
,171.625,-41.425
,171.625,-41.475
,171.625,-41.525
,171.625,-41.575
,171.625,-41.625
,171.625,-41.675
,171.625,-41.725
18772,171.625,-41.775
18773,171.625,-41.825
18774,171.625,-41.875
18775,171.625,-41.925
18776,171.625,-41.975
18777,171.625,-42.025
18778,171.625,-42.075
18779,171.625,-42.125
18780,171.625,-42.175
18781,171.625,-42.225
18782,171.625,-42.275
18783,171.625,-42.325
18784,171.625,-42.375
18785,171.625,-42.425
18786,171.625,-42.475
18787,171.625,-42.525
18788,171.825,-41.775
18789,171.825,-41.825
18790,171.825,-41.875
18791,171.825,-41.925
18792,171.825,-41.975
18793,171.825,-42.025
18794,171.825,-42.075
18795,171.825,-42.125
18796,171.825,-42.175
18797,171.825,-42.225
18798,171.825,-42.275
18799,171.825,-42.325
18800,171.825,-42.375
18801,171.825,-42.425
18802,171.825,-42.475
18803,171.825,-42.525
18804,171.825,-42.575
18805,171.825,-42.625
18806,171.825,-42.675
18807,171.825,-42.725
18808,171.825,-42.775
18809,171.825,-42.825
18810,171.825,-42.875
18811,171.825,-42.925
18812,171.825,-42.975
18813,171.825,-43.025
18814,171.825,-43.075
18815,171.825,-43.125
18816,171.825,-43.175
18817,171.825,-43.225
18818,171.825,-43.275
18819,171.825,-43.325
18820,171.825,-43.375
18821,171.825,-43.425
18822,171.825,-43.475
18823,171.825,-43.525
18824,171.825,-43.575
18825,171.825,-43.625
18826,171.825,-43.675
18827,171.825,-43.725
18828,172.025,-42.875
18829,172.025,-42.925
18830,172.025,-42.975
18831,172.025,-43.025
18832,172.025,-43.075
18833,172.025,-43.125
18834,172.025,-43.175
18835,172.025,-43.225
18836,172.025,-43.275
18837,172.025,-43.325
18838,172.025,-43.375
18839,172.025,-43.425
18840,172.025,-43.475
18841,172.025,-43.525
18842,172.025,-43.575
18843,172.025,-43.625
18844,172.025,-43.675
18845,172.025,-43.725
18846,172.025,-43.775
18847,172.025,-43.825
18848,172.025,-43.875
18849,172.025,-43.925
,172.025,-43.975
,172.025,-44.025
,172.025,-44.075
,172.025,-44.125
,172.025,-44.175
,172.025,-44.225
,172.025,-44.275
,172.075,-40.525
,172.075,-40.575
,172.075,-40.625
,172.075,-40.675
,172.075,-40.725
,172.075,-40.775
,172.075,-40.825
,172.075,-40.875
,172.075,-40.925
,172.075,-40.975
,172.075,-41.025
,172.075,-41.075
,172.075,-41.125
18850,171.625,-42.575
18851,171.625,-42.625
18852,171.625,-42.675
18853,171.625,-42.725
18854,171.625,-42.775
18855,171.625,-42.825
18856,171.625,-42.875
18857,171.625,-42.925
18858,171.625,-42.975
18859,171.625,-43.025
18860,171.625,-43.075
18861,171.625,-43.125
18862,171.625,-43.175
18863,171.625,-43.225
18864,171.625,-43.275
18865,171.625,-43.325
18866,171.625,-43.375
18867,171.625,-43.425
18868,171.625,-43.475
18869,171.625,-43.525
18870,171.625,-43.575
18871,171.625,-43.625
18872,171.625,-43.675
18873,171.625,-43.725
18874,171.625,-43.775
18875,171.625,-43.825
18876,171.625,-43.875
18877,171.625,-43.925
18878,171.625,-43.975
18879,171.625,-44.025
18880,171.625,-44.075
18881,171.625,-44.125
,171.625,-44.175
,171.625,-44.225
,171.625,-44.275
,171.625,-44.325
,171.625,-44.375
,171.625,-44.425
,171.625,-44.475
,171.675,-41.325
,171.675,-41.375
18882,171.825,-43.775
18883,171.825,-43.825
18884,171.825,-43.875
18885,171.825,-43.925
18886,171.825,-43.975
18887,171.825,-44.025
,171.825,-44.075
,171.825,-44.125
,171.825,-44.175
,171.825,-44.225
,171.825,-44.275
,171.825,-44.325
,171.825,-44.375
,171.875,-40.675
,171.875,-40.725
,171.875,-40.775
,171.875,-40.825
,171.875,-40.875
,171.875,-40.925
,171.875,-40.975
,171.875,-41.025
,171.875,-41.075
,171.875,-41.125
,171.875,-41.175
,171.875,-41.225
,171.875,-41.275
,171.875,-41.325
,171.875,-41.375
,171.875,-41.425
,171.875,-41.475
,171.875,-41.525
,171.875,-41.575
18888,171.875,-41.625
18889,171.875,-41.675
18890,171.875,-41.725
18891,171.875,-41.775
18892,171.875,-41.825
18893,171.875,-41.875
18894,171.875,-41.925
18895,171.875,-41.975
18896,171.875,-42.025
18897,171.875,-42.075
,172.075,-41.175
,172.075,-41.225
,172.075,-41.275
,172.075,-41.325
,172.075,-41.375
18898,172.075,-41.425
18899,172.075,-41.475
18900,172.075,-41.525
18901,172.075,-41.575
18902,172.075,-41.625
18903,172.075,-41.675
18904,172.075,-41.725
18905,172.075,-41.775
18906,172.075,-41.825
18907,172.075,-41.875
18908,172.075,-41.925
18909,172.075,-41.975
18910,172.075,-42.025
18911,172.075,-42.075
18912,172.075,-42.125
18913,172.075,-42.175
18914,172.075,-42.225
18915,172.075,-42.275
18916,172.075,-42.325
18917,172.075,-42.375
18918,172.075,-42.425
18919,172.075,-42.475
18920,172.075,-42.525
18921,172.075,-42.575
18922,172.075,-42.625
18923,172.075,-42.675
18924,172.075,-42.725
18925,172.075,-42.775
18926,172.075,-42.825
18927,172.075,-42.875
18928,172.075,-42.925
18929,172.075,-42.975
18930,172.075,-43.025
18931,172.075,-43.075
18932,172.075,-43.125
,171.675,-41.425
,171.675,-41.475
,171.675,-41.525
,171.675,-41.575
,171.675,-41.625
,171.675,-41.675
,171.675,-41.725
18933,171.675,-41.775
18934,171.675,-41.825
18935,171.675,-41.875
18936,171.675,-41.925
18937,171.675,-41.975
18938,171.675,-42.025
18939,171.675,-42.075
18940,171.675,-42.125
18941,171.675,-42.175
18942,171.675,-42.225
18943,171.675,-42.275
18944,171.675,-42.325
18945,171.675,-42.375
18946,171.675,-42.425
18947,171.675,-42.475
18948,171.675,-42.525
